from,to,reprLat,reprLong,title,timePeriodsKeys,featureTypes
857148,844888,43.0786852,34.7425505,Halys (river),"middle-bronze-age-anatolia,middle-hittite-anatolia,early-iron-age-anatolia,1200-bc-middle-east,middle-late-iron-age-anatolia,classical,achaemenid-middle-east,hellenistic-republican,hellenistic-middle-east,roman-middle-east,roman,roman-early-empire-parthian-middle-east,transition-roman-early-empire-late-antique,late-antique,late-antique-sasanian-middle-east,late-antique-late-byzantine,early-byzantine,abassid-middle-east,middle-byzantine,rum-crusader-anatolia,crusader-byzantine-seljuq-middle-east,ottoman-rise,early-ottoman-empire,perso-ottoman-russian-caucasus,late-ottoman-empire,modern,modern-middle-east","settlement, river"
857171,1224,41.1802622,36.7190803,Iris (river),"classical,hellenistic-republican,roman,modern",river
857171,857095,41.1802622,36.7190803,Iris (river),"classical,hellenistic-republican,roman,modern",river
857171,629083,41.1802622,36.7190803,Iris (river),"classical,hellenistic-republican,roman,modern",river
857171,857217,41.1802622,36.7190803,Iris (river),"classical,hellenistic-republican,roman,modern",river
857171,857762,41.1802622,36.7190803,Iris (river),"classical,hellenistic-republican,roman,modern",river
857197,1224,43.36564,40.52144,Korax? (river),"roman,modern",river
857217,857171,40.7075553,36.5583409,Lykos (river),"middle-hittite-anatolia,early-iron-age-anatolia,middle-late-iron-age-anatolia,achaemenid-middle-east,hellenistic-republican,hellenistic-middle-east,roman-middle-east,roman,roman-early-empire-parthian-middle-east,transition-roman-early-empire-late-antique,late-antique,late-antique-sasanian-middle-east,late-antique-late-byzantine,persian-medieval-caucasus,early-byzantine,abassid-middle-east,middle-byzantine,early-medieval-caucasus,rum-crusader-anatolia,crusader-byzantine-seljuq-middle-east,early-ottoman-empire,perso-ottoman-russian-caucasus,late-ottoman-empire,modern,modern-middle-east",river
174900201,447759107,41.9189495,12.2140856667,Via Aurelia,"hellenistic-republican,roman,late-antique,modern",road
174900201,403291,41.9189495,12.2140856667,Via Aurelia,"hellenistic-republican,roman,late-antique,modern",road
174900201,423025,41.9189495,12.2140856667,Via Aurelia,"hellenistic-republican,roman,late-antique,modern",road
174900201,433061,41.9189495,12.2140856667,Via Aurelia,"hellenistic-republican,roman,late-antique,modern",road
174900201,413143,41.9189495,12.2140856667,Via Aurelia,"hellenistic-republican,roman,late-antique,modern",road
174900201,403253,41.9189495,12.2140856667,Via Aurelia,"hellenistic-republican,roman,late-antique,modern",road
174900201,403261,41.9189495,12.2140856667,Via Aurelia,"hellenistic-republican,roman,late-antique,modern",road
174900201,403270,41.9189495,12.2140856667,Via Aurelia,"hellenistic-republican,roman,late-antique,modern",road
174900201,403280,41.9189495,12.2140856667,Via Aurelia,"hellenistic-republican,roman,late-antique,modern",road
174900201,403288,41.9189495,12.2140856667,Via Aurelia,"hellenistic-republican,roman,late-antique,modern",road
174900201,422818,41.9189495,12.2140856667,Via Aurelia,"hellenistic-republican,roman,late-antique,modern",road
174900201,433010,41.9189495,12.2140856667,Via Aurelia,"hellenistic-republican,roman,late-antique,modern",road
174900201,736595947,41.9189495,12.2140856667,Via Aurelia,"hellenistic-republican,roman,late-antique,modern",road
174900201,422831,41.9189495,12.2140856667,Via Aurelia,"hellenistic-republican,roman,late-antique,modern",road
174900201,409214,41.9189495,12.2140856667,Via Aurelia,"hellenistic-republican,roman,late-antique,modern",road
174900201,581591045,41.9189495,12.2140856667,Via Aurelia,"hellenistic-republican,roman,late-antique,modern",road
174900201,422848,41.9189495,12.2140856667,Via Aurelia,"hellenistic-republican,roman,late-antique,modern",road
174900201,413325,41.9189495,12.2140856667,Via Aurelia,"hellenistic-republican,roman,late-antique,modern",road
174900201,413288,41.9189495,12.2140856667,Via Aurelia,"hellenistic-republican,roman,late-antique,modern",road
174900201,422963,41.9189495,12.2140856667,Via Aurelia,"hellenistic-republican,roman,late-antique,modern",road
174900201,413076,41.9189495,12.2140856667,Via Aurelia,"hellenistic-republican,roman,late-antique,modern",road
174900201,447759107,41.9189495,12.2140856667,Via Aurelia,"hellenistic-republican,roman,late-antique,modern",road
174900201,413107,41.9189495,12.2140856667,Via Aurelia,"hellenistic-republican,roman,late-antique,modern",road
174900201,432867,41.9189495,12.2140856667,Via Aurelia,"hellenistic-republican,roman,late-antique,modern",road
568902179,786123,24.08349815,32.89281815,Aswan Quarry Landscape,"new-kingdom-egypt,third-intermediate-period-egypt,late-period-egypt,macedonian-egypt,ptolemaic-egypt,roman,late-antique","mine, monument"
568902179,786021,24.08349815,32.89281815,Aswan Quarry Landscape,"new-kingdom-egypt,third-intermediate-period-egypt,late-period-egypt,macedonian-egypt,ptolemaic-egypt,roman,late-antique","mine, monument"
286881593,89261,58.9970361,-3.2148228,Ness of Brodgar,"4th-millenium-bce,3rd-millennium-bc,2nd-millenium-bce",settlement
203544459,89261,58.9939186,-3.2082333,Standing Stones of Stenness,"3rd-millennium-bc,2nd-millenium-bce,modern",monument
203544460,89261,58.9957834,-3.206714,Barnhouse Settlement,"3rd-millennium-bc,2nd-millenium-bce",settlement
172198383,570074,37.020286,22.467781,Vapheio Tholos Tomb,"late-helladic,modern","tomb, tumulus"
836462857,462492,37.1405199184,15.2101329978,Guglia di Marcello,"roman,modern",tomb
713816455,256005,36.0909571,-5.7759514,Roman Theater of Baelo,roman,theatre
353133530,246349,41.1139405,1.2583544,Roman amphitheater of Col. Tarraco,"roman,modern",amphitheatre
353133531,148142,43.8382894,4.3560069,Maison Carrée,"roman,late-antique,modern",temple-2
607714945,89274,54.53515135,-1.6704772,Piercebridge Roman Bridge,"roman,late-antique",bridge
607714945,82519025,54.53515135,-1.6704772,Piercebridge Roman Bridge,"roman,late-antique",bridge
490093260,423080,42.2850417703,12.4068397762,Pons Probi,,"unlocated, bridge"
490093260,423025,42.2850417703,12.4068397762,Pons Probi,,"unlocated, bridge"
916973546,356966898,41.8551,12.5185,Mausoleum of Romulus,"late-antique,modern",tomb
916973546,423129,41.8551,12.5185,Mausoleum of Romulus,"late-antique,modern",tomb
492787885,472014,39.189597,9.0239466,Nuraghe Cuccuru Ibba,"3rd-millennium-bc,2nd-millenium-bce","nuraghe, settlement"
967060214,91358,54.9788713421,-2.6517587119,Turret 51B (Lea Hill),"roman,late-antique",fort
967060215,91358,55.011198,-1.99474,Milecastle 21 (Down Hill),"roman,late-antique",fort
967060216,91358,55.010838,-2.003496,Turret 21A (Red House),"roman,late-antique",fort
967060217,91358,54.905143,-2.982268,Milecastle 68 (Boomby Gill),"roman,late-antique",fort
967060218,91358,54.898809,-2.965273,Milecastle 67 (Stainton),"roman,late-antique",fort
967060219,91358,55.010371,-1.93376,Turret 18A (Wallhouses East),"roman,late-antique",fort
967060220,91358,55.010915,-1.941577,Turret 18B (Wallhouses West),"roman,late-antique",fort
967060221,91358,55.011367,-1.949238,Milecastle 19 (Matfen Piers),"roman,late-antique",fort
967060222,91358,55.011909,-1.956743,Turret 19A (East Clarewood),"roman,late-antique",fort
967060223,91358,55.012361,-1.964405,Turret 19B (West Clarewood),"roman,late-antique",fort
967060224,91358,55.012722,-1.972066,Milecastle 20 (Halton Shields),"roman,late-antique",fort
967060225,91358,55.013054,-1.980369,Turret 20A (Carr Hill),"roman,late-antique",fort
967060226,91358,55.012224,-1.986616,Turret 20B (Downhill East),"roman,late-antique",fort
967060227,91358,55.0137686973,-2.33099661315,Turret 36B,"roman,late-antique",fort
967060228,91358,55.016479,-2.325025,Turret 36A,"roman,late-antique",fort
967060229,91358,55.011607,-2.344691,Turret 37A (Rapishaw Gap),"roman,late-antique",fort
967060230,91358,55.0248484499,-2.31310186889,Turret 35A (Sewingshields Crag),"roman,late-antique",fort
967060231,91358,55.0257922815,-2.3065742084,Milecastle 35 (Sewingshields),"roman,late-antique",fort
967060232,91358,55.0179240656,-2.31861697981,Milecastle 36 (King's Hill),"roman,late-antique",fort
967060233,91358,55.02175,-2.315842,Turret 35B (Busy Gap),"roman,late-antique",fort
967060234,91358,55.0072271165,-2.35676661552,Milecastle 38 (Hotbank),"roman,late-antique",fort
967060235,91358,55.010328,-2.352029,Turret 37B (Hotbank Crag),"roman,late-antique",fort
967060236,91358,54.971688,-2.734101,Turret 55A (Dovecote),"roman,late-antique",fort
967060237,91358,54.971824,-2.726448,Milecastle 55 (Low Wall),"roman,late-antique",fort
967060238,91358,54.972048,-2.718954,Turret 54B (Howgill),"roman,late-antique",fort
967060239,91358,54.972091,-2.711613,Turret 54A (Garthside),"roman,late-antique",fort
967060240,91358,54.972588,-2.703498,Milecastle 54 (Randylands),"roman,late-antique",fort
967060241,91358,54.973439,-2.696171,Turret 53B (Craggle Hill),"roman,late-antique",fort
967060242,91358,54.97421,-2.686967,Turret 53A (Hare Hill),"roman,late-antique",fort
967060243,91358,54.974152,-2.681342,Milecastle 53 (Banks Burn),"roman,late-antique",fort
967060244,91358,54.971472,-2.747453,Milecastle 56 (Walton),"roman,late-antique",fort
967060245,91358,54.971377,-2.740968,Turret 55B (Townhead Croft),"roman,late-antique",fort
967060246,91358,55.0178217179,-2.06298543288,Milecastle 24 (Wall Fell),"roman,late-antique",fort
967060247,91358,55.017026,-2.055574,Turret 23B (Wall Fell),"roman,late-antique",fort
967060248,91358,55.016041,-2.04791,Turret 23A (Stanley Plantation),"roman,late-antique",fort
967060249,91358,55.014965,-2.040402,Milecastle 23 (Stanley),"roman,late-antique",fort
967060250,91358,55.014159,-2.032739,Turret 22B (Stanley),"roman,late-antique",fort
967060251,91358,55.013172,-2.025232,Turret 22A (Portgate),"roman,late-antique",fort
967060252,91358,55.012095,-2.017726,Milecastle 22 (Portgate),"roman,late-antique",fort
967060253,91358,55.011197,-2.01022,Turret 21B (Fence Burn),"roman,late-antique",fort
967060254,91358,55.01917,-2.078254,Turret 24B (Tithe Barn),"roman,late-antique",fort
967060255,91358,55.018815,-2.07059,Turret 24A (Green Field),"roman,late-antique",fort
967060256,91358,54.947696,-2.804855,Milecastle 59 (Old Wall),"roman,late-antique",fort
967060257,91358,54.947289,-2.812028,Turret 59A,"roman,late-antique",fort
967060258,91358,54.965357,-2.769753,Milecastle 57 (Cambeckhill),"roman,late-antique",fort
967060259,91358,54.962176,-2.775314,Turret 57A (Beck),"roman,late-antique",fort
967060260,91358,54.969583,-2.754994,Turret 56A (Sandyside),"roman,late-antique",fort
967060261,91358,54.967734,-2.763238,Turret 56B (Cambeck),"roman,late-antique",fort
967060262,91358,54.952187,-2.791517,Turret 58A,"roman,late-antique",fort
967060263,91358,54.949003,-2.797387,Turret 58B,"roman,late-antique",fort
967060264,91358,54.958552,-2.779929,Turret 57B,"roman,late-antique",fort
967060265,91358,54.95537,-2.785645,Milecastle 58 (Newtown),"roman,late-antique",fort
967060266,91358,55.032506,-2.250374,Turret 32A (Carraw West),"roman,late-antique",fort
967060267,91358,55.031486,-2.258841,Turret 32B (Brown Moor),"roman,late-antique",fort
967060268,91358,55.034154,-2.235208,Turret 31B (Carraw East),"roman,late-antique",fort
967060269,91358,55.0332583421,-2.2429156063,Milecastle 32 (Carraw),"roman,late-antique",fort
967060270,91358,55.029156832,-2.2811081827,Turret 33B (Coesike),"roman,late-antique",fort
967060271,91358,55.028649,-2.287738,Milecastle 34 (Grindon),"roman,late-antique",fort
967060272,91358,55.0309186145,-2.26613358038,Milecastle 33 (Shield-on-the-Wall),"roman,late-antique",fort
967060273,91358,55.03012,-2.273513,Turret 33A,"roman,late-antique",fort
967060274,91358,55.0281105847,-2.29441267104,Turret 34A (Grindon West),"roman,late-antique",fort
967060275,91358,55.026732,-2.300239,Turret 34B,"roman,late-antique",fort
967060276,91358,54.977967,-1.5734555,Turret 2A,"roman,late-antique",fort
967060277,91358,54.978986,-1.569461,Milecastle 2 (Walker),"roman,late-antique",fort
967060278,91358,54.976944186,-2.65875577596,Milecastle 52 (Bankshead),"roman,late-antique",fort
967060279,91358,54.9759780162,-2.66300144013,Pike Hill,"roman,late-antique",fort
967060280,91358,54.984263,-2.62229,Turret 50A (Turf Wall),"roman,late-antique",fort
967060281,91358,54.984542,-2.630774,Turret 50B (Appletree),"roman,late-antique",fort
967060282,91358,54.982655,-2.630884,Turret 50B (Turf Wall),"roman,late-antique",fort
967060283,91358,54.9823889277,-2.63744018848,Milecastle 51 (Wall Bowers),"roman,late-antique",fort
967060284,91358,54.987253,-1.532726,Turret 0A,"roman,late-antique",fort
967060285,91358,54.985272,-1.543453,Turret 0B (St. Francis),"roman,late-antique",fort
967060286,91358,54.9828585,-1.553129,Turret 1A,"roman,late-antique",fort
967060287,91358,54.983501,-1.550505,Milecastle 1 (Stott's Pow),"roman,late-antique",fort
967060288,91358,54.9808,-1.56325,Turret 1B,"roman,late-antique",fort
967060289,91358,54.9753011135,-2.66598041404,Turret 52A (Banks East),"roman,late-antique",fort
967060290,91358,54.944499,-2.825866,Milecastle 60 (High Strand),"roman,late-antique",fort
967060291,91358,55.027554,-2.145848,Turret 27B,"roman,late-antique",fort
967060292,91358,55.029206,-2.15301,Milecastle 28 (Walwick),"roman,late-antique",fort
967060293,91358,55.019512,-2.101871,Turret 25B (St Oswald's),"roman,late-antique",fort
967060294,91358,55.020314,-2.109537,Milecastle 26 (Planetrees),"roman,late-antique",fort
967060295,91358,55.019165,-2.086074,Milecastle 25 (Codlawhill),"roman,late-antique",fort
967060296,91358,55.019428,-2.094051,Turret 25A (Hill Head),"roman,late-antique",fort
967060297,91358,55.024336,-2.131759,Milecastle 27 (Low Brunton),"roman,late-antique",fort
967060297,765102512,55.024336,-2.131759,Milecastle 27 (Low Brunton),"roman,late-antique",fort
967060298,91358,55.025945,-2.139273,Turret 27A,"roman,late-antique",fort
967060299,91358,55.021655,-2.116735,Turret 26A (High Brunton),"roman,late-antique",fort
967060300,91358,55.0230163998,-2.12427976753,Turret 26B (Brunton),"roman,late-antique",fort
967060301,91358,54.9898632164,-2.58038157166,Turret 48A (Willowford East),"roman,late-antique",fort
967060302,91358,54.9889932369,-2.57351448208,Milecastle 48 (Poltross Burn),"roman,late-antique",fort
967060303,91358,54.9907747852,-2.59501487201,Milecastle 49 (Harrow's Scar),"roman,late-antique",fort
967060304,91358,54.9917403584,-2.58740372662,Turret 48B (Willowford West),"roman,late-antique",fort
967060305,91358,54.9889169298,-2.60885239079,Turret 49B (Birdoswald),"roman,late-antique",fort
