source,target,type
494631,491656,"unlocated, settlement"
49860,50298,"cape, island"
49863,50298,settlement
49895,743295152,settlement
49903,39352,"archipelago, island"
49925,50298,cape
49954,50127,river
49957,50298,settlement
49965,642557317,people
50000,50298,cape
50014,642557317,settlement
50027,50298,settlement
50066,50071,cape
50071,50066,unknown
50118,39352,"archipelago, island"
50120,50298,"settlement, port"
50124,50298,settlement
50127,49954,lake
501325,45635759,settlement
501334,550944,"settlement, port, settlement-modern"
501337,196789404,settlement
501338,501635,region
501342,501365,cape
501343,501365,settlement
501346,501635,settlement
501347,501629,"city-wall, settlement, fort"
501347,196789404,"city-wall, settlement, fort"
501347,864330772,"city-wall, settlement, fort"
501347,501495,"city-wall, settlement, fort"
501357,196789404,"settlement, fort"
501359,550944,"settlement, settlement-modern"
501364,550944,settlement
501365,491561,peninsula
501365,501639,peninsula
501365,501612,peninsula
501365,560221,peninsula
501365,501530,peninsula
501365,501535,peninsula
501365,501342,peninsula
501365,501343,peninsula
501365,501599,peninsula
501365,501643,peninsula
501365,501366,peninsula
501365,501400,peninsula
501365,501469,peninsula
501366,501365,mountain
501380,196789404,settlement
501380,491669,settlement
501386,177302800,peninsula
50139,50298,settlement
501393,550944,settlement
501396,501597,settlement
501400,501365,settlement
501409,501629,people
501410,501629,settlement
501432,501644,river
501432,502842,river
501433,501635,fort
501434,560221,water-open
501434,511381,water-open
501434,550871,water-open
501438,501439,"settlement, settlement-modern"
501439,599944,island
501439,501438,island
501439,501510,island
501439,501463,island
501447,501635,fort
50146,50055,"settlement, port"
501463,501439,cape
501469,501365,settlement
501481,550944,settlement
501482,196789404,settlement
501482,762595495,settlement
501489,196789404,settlement
501495,501347,monument
501495,864330772,monument
50150,50298,settlement
501507,501468,settlement
501510,501439,temple-2
501511,501597,sanctuary
501530,501365,cape
501535,501365,settlement
501555,196789404,station
501566,501631,people
501570,550944,settlement
501570,981526,settlement
501596,501597,settlement
501597,599944,island
501597,501596,island
501597,501511,island
501597,501600,island
501597,501664,island
501599,501365,settlement
501600,501597,mountain
501612,501365,water-open
501629,560221,river
501629,501347,river
501629,502838,river
501629,501409,river
501629,501410,river
501631,501566,mountain
501634,501635,settlement
501634,851289754,settlement
501635,599944,island
501635,501634,island
501635,501447,island
501635,501346,island
501635,501433,island
501635,501338,island
501638,528109753,region
501638,507461,region
501638,491556,region
501639,501365,water-open
501643,501365,settlement
501644,501432,river
501664,501597,settlement
50178,39352,water-open
50184,50298,sanctuary
50266,50298,settlement
502838,501629,bridge
502842,501432,bridge
50298,50027,island
50298,50120,island
50298,50124,island
50298,50184,island
50298,50150,island
50298,348371058,island
50298,50266,island
50298,50139,island
50298,50318,island
50298,50644,island
50298,50643,island
50298,49863,island
50298,50645,island
50298,49925,island
50298,49957,island
50298,50000,island
50300,50146,temple-2
50318,50298,settlement
50592,39352,"unlocated, island"
50600,50298,unlocated
50643,50298,"unlocated, region"
50644,50298,unlocated
50645,50298,people
507364,501386,"unlocated, island"
507364,501597,"unlocated, island"
703739111,643235008,"mountain, mine"
202079426,524143100,villa
220742115,433032,city-gate
220742115,824486497,city-gate
461352830,452488,sanctuary
892575223,796289136,architecturalcomplex
217728890,462086,basilica
452502505,433032,cemetery
452502505,963297877,cemetery
452502505,844519765,cemetery
161272835,413104,fort
971497934,433032,townhouse
971497934,984330151,townhouse
328444,324828,road
328444,324831,road
334510,334511,people
334536,335225,settlement
334570,337510,"settlement, fort"
334570,612749290,"settlement, fort"
334570,335226,"settlement, fort"
631385926,590030,"settlement, settlement-modern"
631385926,177302800,"settlement, settlement-modern"
705365883,214160492,"settlement, settlement-modern"
484501230,423025,tribus
484501230,432900,tribus
279984092,668208,settlement
572631626,265817,island
572631626,265916,island
572631626,236087657,island
572631626,233265929,island
572631626,265960,island
572631626,13999296,island
572631626,983306646,island
572631626,266026,island
711164402,423025,"basilica, sanctuary"
711164402,695491849,"basilica, sanctuary"
837320803,679976755,hill
301156661,432716,"architecturalcomplex, bath"
735955220,423116,settlement
322576916,423116,settlement
607885596,423116,settlement
607885597,423116,villa
423006578,108894,bath
538561167,108894,bath
780510607,108894,basilica
465932145,108776,amphitheatre
435916987,570479,"city-gate, city-wall"
458085759,91357,"findspot, hill"
599241518,599610,sanctuary
599241518,599575,sanctuary
124758312,423081,sanctuary
674237647,422987,city-gate
647937672,472014,"sanctuary, monument"
405745229,129678075,"unlocated, settlement"
405745229,57893804,"unlocated, settlement"
405745229,648614,"unlocated, settlement"
405745229,56567731,"unlocated, settlement"
311078476,129678075,"unlocated, region, settlement"
395214998,707498,"unlocated, mountain"
395214998,707534,"unlocated, mountain"
395214998,707556,"unlocated, mountain"
395214998,319430829,"unlocated, mountain"
605795336,652445664,"unlocated, fort"
605795336,907036116,"unlocated, fort"
605795336,944349915,"unlocated, fort"
605795336,648670,"unlocated, fort"
605795336,648792,"unlocated, fort"
605795336,930131678,"unlocated, fort"
605795336,257997170,"unlocated, fort"
257997170,648670,"unlocated, fort"
257997170,648792,"unlocated, fort"
257997170,930131678,"unlocated, fort"
257997170,907036116,"unlocated, fort"
257997170,944349915,"unlocated, fort"
257997170,652445664,"unlocated, fort"
257997170,605795336,"unlocated, fort"
726944832,944349915,"unlocated, settlement"
726944833,944349915,"unlocated, settlement"
726944834,944349915,"unlocated, settlement"
726944834,1043,"unlocated, settlement"
615138225,433032,city-gate
615138225,824486497,city-gate
663121962,433032,temple-2
663121962,538911200,temple-2
749375794,423025,people
586984740,589748,"settlement, palace"
791438655,678401,sanctuary
5043153,442810,temple-2
655808603,632227173,settlement
482947334,265884,"settlement, port"
69536363,573474,"grove, unlocated"
69536363,573475,"grove, unlocated"
69536363,573086,"grove, unlocated"
643235008,166434539,cultural-landscape
643235008,703739111,cultural-landscape
643235008,530611410,cultural-landscape
490598212,79599,island
490598212,155499663,island
543726021,652350,"acropolis, fort"
543726021,658378,"acropolis, fort"
543726022,17658595,settlement
222224043,195325998,settlement-modern
817324525,550497,cave
424487311,721417202,temple-2
37484455,462244,temple-2
27461581,589748,settlement
462038222,893990,temple-2
213761155,413324,townhouse
56664012,432921,arch
991328,154459219,province
72845305,423025,plaza
72845305,207271756,plaza
72845305,872350435,plaza
72845305,158081395,plaza
242234873,356966898,tomb
531536067,423025,"unlocated, tribus"
531536068,433032,townhouse
531536068,984330151,townhouse
136661131,383648,road
136661131,403235,road
136661131,108945,road
136661131,177441,road
136661131,668784750,road
136661131,177565,road
136661131,177657,road
136661131,423076,road
136661131,109366,road
136661131,413293,road
136661131,167871,road
136661131,79439,road
136661131,555723846,road
136661131,203215665,road
136661131,530611410,road
136661131,589093011,road
136661131,403234,road
136661131,480714924,road
136661131,413328,road
136661131,423025,road
136661131,413389,road
136661131,383579,road
572486151,913163220,settlement
246534016,157836,theatre
447634115,836839127,tomb
394643748,138458,arch
416192210,432695,city-gate
132381077,433073,tomb
100775437,433073,arch
100775439,413065,arch
905663353,433073,city-gate
536995786,413014,amphitheatre
476697166,236443,plaza
54417737,756574,cemetery
514324021,668331,theatre
119213387,356966898,tomb
236970356,622606468,tomb
236970356,423025,tomb
7796058,707534,architecturalcomplex
995644788,570127,sanctuary
811119036,550585,"unlocated, garden-hortus, tomb"
811119038,550767,"grove, garden-hortus, tomb, unlocated"
670644868,639048,stadion
68843864,638965,league
991253193,668537581,state
991253193,491656,state
767632326,658409,temple-2
156209516,413170,aqueduct
823121346,47606496,temple-2
823121346,423025,temple-2
644616861,687932,"tomb, settlement"
370793043,423080,river
370793043,426586,river
370793043,384365955,river
370793043,618525986,river
326532998,502866838,monument
326532998,423025,monument
537932154,550812,"grove, unlocated, sanctuary"
799667225,491855883,"unlocated, settlement"
992150860,413012,city-wall
213924739,589748,settlement-modern
213924739,590100,settlement-modern
260731661,472014,nuraghe
989143586,373757,architecturalcomplex
989143587,373757,townhouse
24328728,20487,"cairn, cemetery"
989429709,20487,cairn
989429710,20487,monument
499970655,540984,"plaza, architecturalcomplex"
251063522,413170,amphitheatre
820236688,413170,city-gate
977841705,148056,amphitheatre
677240335,295279,theatre
913408588,315174,theatre
636823769,324774,bath
329343086,324774,plaza
329343086,952600989,plaza
606859979,423025,cemetery
606859979,356966898,cemetery
926322241,197258,road
926322241,197119,road
926322241,197070,road
926322241,187578,road
926322241,187290,road
236890543,432815,road
236890543,2160179,road
236890543,434133,road
102024695,599636,theatre
523134405,786017,"tomb, abbey"
523134405,836839127,"tomb, abbey"
161909278,502866838,church-2
161909278,423025,church-2
324667,328428,settlement
324667,328429,settlement
324667,328431,settlement
324673,328435,settlement
324673,808098069,settlement
324681,324768,region
324689,324690,settlement
324690,963100992,island
324690,324689,island
324694,328429,settlement
324694,325407,settlement
324704,535279842,unknown
324704,183817903,unknown
324716,328428,"settlement, port"
324767,328433,"settlement, amphitheatre, port"
324767,327104177,"settlement, amphitheatre, port"
324768,324681,people
324768,344522,people
324771,827972417,people
324774,636823769,settlement
324774,329343086,settlement
324774,952600989,settlement
324774,503005367,settlement
324774,748558963,settlement
324774,71163123,settlement
324774,939662554,settlement
324777,328428,settlement
324777,328429,settlement
324780,328429,station
324815,328431,settlement
324816,328429,settlement
324816,328428,settlement
324816,66403500,settlement
324816,349338481,settlement
324817,328435,"settlement, port"
324828,328444,settlement
324831,328444,settlement
324831,328429,settlement
324831,311930179,settlement
