source,target,type
413178,856514595,type2
413178,358077243,type2
413178,943743265,type2
413178,414507,type2
413179,413273,type2
413179,151473899,type2
413180,856514595,type2
413181,18271457,type2
413182,552440217,type2
413182,413190,type2
413182,416790,type2
413184,759079303,type2
413184,507853727,type2
413184,413391,type2
413184,950236610,type1
413185,330348886,type1
413186,413202,type1
413190,413182,type1
413190,413333,type1
413191,432927,type1
413191,432679,type1
413192,375818871,type1
413193,1356,type1
413193,413388,type1
413193,413194,type1
413194,413193,type1
413194,413332,type1
413195,737328394,type1
413199,1004,type1
413199,446574720,type1
413200,814891878,type1
413200,413360,type1
413200,856514595,type1
413201,393517,type1
413201,580975875,type1
413202,1356,type1
413202,413186,type1
413204,413309,type1
413220,423080,type1
413220,358077243,type1
413220,414507,type1
413220,344747000,type1
413223,18271457,type1
413224,690508612,type1
413224,580975875,type1
413224,414506,type1
413225,413360,type1
413225,856514595,type1
413225,344747000,type1
413227,856514595,type1
413231,11924822,type1
413231,856514595,type1
413231,977184743,type1
413233,737328394,type1
413234,432849,type1
413235,414497,type1
413237,413040,type1
413237,552440217,type1
413237,413039,type1
413240,413326,type1
413240,413105,type1
413240,433134,type1
413243,423080,type1
413244,413273,type1
413245,413114,type2
413246,413253,type2
413247,926033983,type2
413247,413376,type2
413247,954023893,type2
413248,413360,type2
413248,261678107,type2
413248,580698596,type2
413248,923690483,type2
413248,851023495,type1
413251,18271457,type1
413253,413082,type1
413253,413364,type1
413253,413166,type1
413253,413036,type1
413253,413093,type1
413253,416871,type1
413253,413314,type1
413253,413045,type1
413253,413112,type1
413253,416835,type1
413253,413163,type1
413253,413246,type1
413253,413069,type1
413253,413344,type1
413253,413135,type1
413253,413014,type1
413253,416880,type1
413255,413376,type1
413260,926033983,type1
413260,413376,type1
413264,702604147,type1
413266,737328394,type1
413266,413321,type1
413266,675780058,type1
413266,814125747,type1
413266,595928541,type1
413269,403181,type1
413272,416851,type1
413272,415258,type1
413273,413244,type1
413273,413073,type1
413273,413179,type1
413273,413061,type1
413279,403181,type1
413279,277432401,type1
413283,358077243,type1
413283,18271457,type1
413288,174900201,type1
413288,194091492,type1
413288,556055858,type1
413288,999951524,type1
413288,266305166,type1
413288,226040114,type1
413290,416850,type1
413290,413352,type1
413290,413379,type1
413292,856514595,type1
413293,702604147,type1
413293,136661131,type1
413293,416770,type1
413294,1004,type1
413294,432849,type1
413298,830662330,type1
413299,26399395,type1
413299,26399394,type1
413307,125758078,type2
413309,413204,type2
413310,1004,type2
413310,413311,type2
413311,413310,type2
413312,458593872,type2
413313,288445158,type2
413314,67911853,type2
413314,413253,type2
413316,375818871,type2
413320,856514595,type2
413320,413360,type2
413320,91511819,type2
413320,889907634,type2
413320,311940007,type2
413320,533786623,type2
413320,900336440,type2
413320,272709531,type2
413320,330348887,type2
413321,413266,type2
413323,710805922,type2
413323,708406049,type2
413323,441331251,type2
413324,213761155,type2
413324,150998961,type2
413324,193750794,type2
413324,945740227,type2
413325,413107,type2
413325,174900201,type2
413325,416769,type2
413326,413240,type1
413328,447759107,type1
413328,136661131,type1
413328,66019947,type1
413328,229670928,type1
413328,111489261,type1
413328,687957706,type1
413328,820932073,type1
413328,917565626,type1
413330,856514595,type1
413332,413122,type1
413332,918074508,type1
413332,909329995,type2
413332,413157,type2
413332,413194,type2
413332,43496934,type2
413332,292680658,type2
413333,413190,type2
413333,552440217,type2
413333,650519758,type2
413333,787581330,type2
413333,865509854,type2
413336,815,type2
413336,416857,type1
413339,423080,type1
413340,423080,type1
413341,1004,type1
413341,413069,type1
413344,413253,type1
413345,413047,type1
413346,413076,type1
413347,413071,type1
413349,413091,type1
413350,271347289,type1
413351,856514595,type1
413352,413290,type1
413353,1004,type2
413354,413360,type2
413355,702604147,type2
413356,737328394,type2
413356,580975875,type2
413356,562679828,type2
413356,582578935,type2
413356,13820911,type2
413360,416785,type2
413360,416792,type1
413360,416797,type1
413360,416801,type1
413360,416805,type1
413360,416811,type1
413360,416812,type1
413360,416841,type1
413360,416844,type1
413360,416858,type1
413360,416860,type1
413360,413178,type1
413360,416862,type1
413360,416878,type1
413360,416882,type1
413360,416887,type1
413360,416888,type1
413360,413200,type1
413360,416875,type1
413360,413225,type1
413360,413002,type1
413360,413248,type1
413360,413037,type1
413360,413320,type1
413360,413373,type1
413360,413354,type1
413360,10993281,type1
413360,413377,type1
413360,416762,type1
413362,403181,type1
413362,414500,type1
413364,413253,type1
413364,18540341,type1
413366,580975875,type1
413370,413172,type1
413373,413360,type1
413373,447759107,type1
413373,639959859,type1
413373,416806,type1
413373,195410768,type1
413373,414503,type1
413376,416868,type1
413376,413260,type1
413376,416791,type1
413376,413039,type1
413376,413152,type1
413376,413043,type1
413376,413046,type1
413376,413063,type1
413376,416799,type1
413376,413247,type1
413376,413255,type1
413377,413360,type1
413379,413290,type1
413380,856514595,type1
413381,447759107,type1
413382,18271457,type1
413386,413388,type1
413388,413193,type1
413388,413386,type1
413389,136661131,type1
413389,413122,type1
413389,659746118,type1
413391,413184,type1
413392,1004,type1
413393,413122,type1
413393,362248862,type1
413393,322772903,type1
413393,309967946,type1
413393,48210386,type1
413393,605339917,type1
413393,414502,type1
413393,942179195,type1
413393,570500583,type1
413743,413032,type1
413744,413076,type1
413746,413013,type1
414497,413235,type1
414499,403181,type1
414500,413362,type1
414502,413029,type1
414502,413393,type1
414503,447759107,type1
414503,413373,type1
414504,447759107,type1
414505,737328394,type1
414505,413054,type1
414506,690508612,type1
414506,413224,type1
414507,358077243,type1
414507,413220,type1
414507,413178,type1
414508,856514595,type1
414510,18271457,type1
415252,413138,type1
415254,413107,type1
415256,413129,type1
415258,413272,type1
416762,413360,type1
416762,416855,type1
416766,18271457,type1
416769,737328394,type1
416769,375818871,type1
416769,413325,type1
416770,413293,type1
416770,413096,type1
416773,856514595,type1
416785,413360,type1
416789,413172,type1
416789,690508612,type1
416790,413182,type1
416790,413333,type1
416791,413376,type1
416792,413360,type1
416797,413360,type1
416799,413376,type1
416801,413360,type1
416805,413360,type1
416806,413373,type1
416810,1004,type1
416810,413166,type1
416811,413360,type1
416812,413360,type1
416814,770901484,type1
416816,413174,type1
416824,856514595,type1
416835,413253,type1
416837,413122,type1
416841,413360,type1
416844,413360,type1
416850,413290,type1
416851,413139,type1
416851,413272,type1
416852,413110,type1
416855,416762,type1
416857,413336,type1
416858,413360,type1
416860,413360,type1
416862,413360,type1
416863,18271457,type1
416866,413157,type2
416866,413193,type2
416868,413376,type2
416870,413013,type2
416871,413253,type2
416875,413360,type2
416878,413360,type2
416880,413253,type2
416882,413360,type2
416883,403289,type1
416887,413360,type1
416888,413360,type1
422802,988280578,type1
422805,74935822,type1
422808,987039111,type1
422809,423015,type1
422811,622606468,type1
422813,93042695,type1
422814,74935822,type1
422815,423085,type1
422815,447759107,type1
422816,356966898,type1
422816,425072,type1
422817,74935822,type1
422818,174900201,type1
422818,425067,type1
422820,422821,type1
422821,422820,type1
422821,426609,type1
422822,432900,type1
422822,413086,type1
422822,689046103,type1
422823,558953506,type1
422823,422834,type1
422824,422825,type1
422824,422826,type1
422825,426621,type1
422825,425824,type1
422825,422824,type1
422826,422949,type1
422826,422824,type1
422829,93042695,type1
422830,438707,type1
422830,426632,type1
422831,174900201,type1
422833,422944,type1
422833,93042695,type1
422833,74935822,type1
422833,432901,type1
422833,622606468,type1
422833,635652902,type1
422833,183817917,type1
422834,423080,type1
422834,423029,type1
422834,423081,type1
422834,422823,type1
422834,423010,type1
422834,423073,type1
422835,587835546,type1
422837,966985945,type1
422837,720902384,type1
422837,224930295,type1
422837,424315,type1
422837,438775,type1
422838,356966898,type1
422840,426605,type1
422843,587835546,type1
422843,438710,type1
422843,438775,type1
422844,356966898,type1
422844,670733375,type1
422845,986659307,type1
422845,795348768,type1
422846,1356,type1
422848,174900201,type1
422852,356966898,type1
422852,423094,type1
422857,422958,type1
422859,413122,type1
422859,723366820,type1
422859,424267586,type1
422859,432688,type1
422859,717880824,type1
422859,226222204,type1
422859,248622162,type1
422859,284997408,type1
422859,426577,type1
422860,423025,type1
422863,423025,type1
422863,400889194,type1
422863,967215409,type1
422863,635795593,type1
422863,165546433,type1
422863,281368358,type1
422863,756231346,type1
422868,737328394,type2
422869,356966898,type2
422871,93042695,type2
422873,93042695,type2
422879,423081,type2
422881,356966898,type2
422883,426593,type2
422885,356966898,type2
422885,466340541,type2
422885,17912164,type2
422885,723104406,type2
422885,240415207,type2
422887,699256589,type2
422888,93042695,type2
422889,423025,type2
422889,390922209,type2
422889,55607045,type2
422891,423025,type2
422894,699256589,type2
422894,423025,type2
422896,356966898,type2
422897,356966898,type2
422898,272213280,type2
422908,93042695,type2
422909,692947274,type2
422909,426309852,type2
422910,422958,type2
422912,423080,type2
422912,426582,type2
422913,93042695,type2
422914,485712934,type2
422914,943743265,type2
422917,422984,type2
422921,390205932,type2
422922,699256589,type2
422922,422958,type2
422923,423080,type2
422923,18271457,type2
422925,423025,type2
422926,93042695,type2
422927,356966898,type2
422927,425826,type1
422932,622606468,type1
422932,422994,type1
422932,540746347,type1
422932,873891351,type1
422932,132860152,type1
422932,377820068,type1
422932,236701131,type1
422934,423025,type1
422934,18271457,type1
422935,356966898,type1
422936,423025,type1
422936,622606468,type1
422936,85815300,type1
422941,856514595,type1
422941,423061,type1
422941,426584,type1
422942,759079303,type1
422944,432853,type1
422944,423105,type1
422944,432830,type2
422944,438705,type2
422944,432852,type2
422944,422833,type2
422944,433187,type2
422944,432664,type2
422948,422995,type2
422948,423080,type2
422948,423012,type2
422949,422826,type1
422949,404373769,type1
422952,74935822,type1
422952,422958,type2
422958,1356,type2
422958,423080,type2
422958,438658,type2
422958,438867,type2
422958,438869,type2
422958,438815,type2
422958,438850,type2
422958,422910,type2
422958,438673,type2
422958,438750,type2
422958,438789,type2
422958,422857,type2
422958,422922,type1
422958,422986,type1
422958,438703,type1
422958,208591878,type1
422958,438704,type1
422958,438803,type1
422958,438677,type1
422958,432901,type1
422958,423075,type1
422958,422952,type1
422958,438671,type1
422958,438853,type1
422958,432900,type1
422958,438696,type1
422958,438813,type1
422958,438723,type1
