from,timePeriodsKeys
874621,"akkadian-ur-iii-mesopotamia,2nd-millenium-bce,early-1st-millennium-mesopotamia,archaic,neo-assyrian-babylonian-middle-east,classical,hellenistic-republican,roman,late-antique,ottoman-empire-2,modern"
874621,"akkadian-ur-iii-mesopotamia,2nd-millenium-bce,early-1st-millennium-mesopotamia,archaic,neo-assyrian-babylonian-middle-east,classical,hellenistic-republican,roman,late-antique,ottoman-empire-2,modern"
874621,"akkadian-ur-iii-mesopotamia,2nd-millenium-bce,early-1st-millennium-mesopotamia,archaic,neo-assyrian-babylonian-middle-east,classical,hellenistic-republican,roman,late-antique,ottoman-empire-2,modern"
874621,"akkadian-ur-iii-mesopotamia,2nd-millenium-bce,early-1st-millennium-mesopotamia,archaic,neo-assyrian-babylonian-middle-east,classical,hellenistic-republican,roman,late-antique,ottoman-empire-2,modern"
874621,"akkadian-ur-iii-mesopotamia,2nd-millenium-bce,early-1st-millennium-mesopotamia,archaic,neo-assyrian-babylonian-middle-east,classical,hellenistic-republican,roman,late-antique,ottoman-empire-2,modern"
874621,"akkadian-ur-iii-mesopotamia,2nd-millenium-bce,early-1st-millennium-mesopotamia,archaic,neo-assyrian-babylonian-middle-east,classical,hellenistic-republican,roman,late-antique,ottoman-empire-2,modern"
874621,"akkadian-ur-iii-mesopotamia,2nd-millenium-bce,early-1st-millennium-mesopotamia,archaic,neo-assyrian-babylonian-middle-east,classical,hellenistic-republican,roman,late-antique,ottoman-empire-2,modern"
874621,"akkadian-ur-iii-mesopotamia,2nd-millenium-bce,early-1st-millennium-mesopotamia,archaic,neo-assyrian-babylonian-middle-east,classical,hellenistic-republican,roman,late-antique,ottoman-empire-2,modern"
874621,"akkadian-ur-iii-mesopotamia,2nd-millenium-bce,early-1st-millennium-mesopotamia,archaic,neo-assyrian-babylonian-middle-east,classical,hellenistic-republican,roman,late-antique,ottoman-empire-2,modern"
874621,"akkadian-ur-iii-mesopotamia,2nd-millenium-bce,early-1st-millennium-mesopotamia,archaic,neo-assyrian-babylonian-middle-east,classical,hellenistic-republican,roman,late-antique,ottoman-empire-2,modern"
874621,"akkadian-ur-iii-mesopotamia,2nd-millenium-bce,early-1st-millennium-mesopotamia,archaic,neo-assyrian-babylonian-middle-east,classical,hellenistic-republican,roman,late-antique,ottoman-empire-2,modern"
874621,"akkadian-ur-iii-mesopotamia,2nd-millenium-bce,early-1st-millennium-mesopotamia,archaic,neo-assyrian-babylonian-middle-east,classical,hellenistic-republican,roman,late-antique,ottoman-empire-2,modern"
874621,"akkadian-ur-iii-mesopotamia,2nd-millenium-bce,early-1st-millennium-mesopotamia,archaic,neo-assyrian-babylonian-middle-east,classical,hellenistic-republican,roman,late-antique,ottoman-empire-2,modern"
874621,"akkadian-ur-iii-mesopotamia,2nd-millenium-bce,early-1st-millennium-mesopotamia,archaic,neo-assyrian-babylonian-middle-east,classical,hellenistic-republican,roman,late-antique,ottoman-empire-2,modern"
874621,"akkadian-ur-iii-mesopotamia,2nd-millenium-bce,early-1st-millennium-mesopotamia,archaic,neo-assyrian-babylonian-middle-east,classical,hellenistic-republican,roman,late-antique,ottoman-empire-2,modern"
874622,"hellenistic-republican,roman,late-antique"
874623,"hellenistic-republican,roman,late-antique"
874639,"roman,late-antique,modern"
649091261,"late-antique,mediaeval-byzantine,modern"
649091261,"late-antique,mediaeval-byzantine,modern"
388037672,"hellenistic-roman-early-empire,modern"
93820013,"roman,modern"
137893603,"2nd-millenium-bce,modern"
115158475,roman
442858431,roman
391966942,roman
391966943,roman
792630398,"classical,hellenistic-republican,modern"
574183540,"akkadian-ur-iii-mesopotamia,old-babylonian-assyrian-mesopotamia"
574183541,early-middle-bronze-age-iran
574183541,early-middle-bronze-age-iran
574183541,early-middle-bronze-age-iran
149888636,"roman,modern"
127450726,"hellenistic-republican,roman,modern"
110149525,"neolithic-malta,modern"
66861929,late-byzantine
528335956,hellenistic-roman-early-empire
117627670,tenth-ce
609844633,late-antique
969121823,classical
969121824,"crusader-seljuq-ayyubid-levant,late-byzantine,ottoman-empire-2,modern"
45016678,modern
45016678,modern
390205932,"archaic,classical,hellenistic-republican,roman,roman-early-empire-late-antique,late-antique"
390205932,"archaic,classical,hellenistic-republican,roman,roman-early-empire-late-antique,late-antique"
390205932,"archaic,classical,hellenistic-republican,roman,roman-early-empire-late-antique,late-antique"
390205932,"archaic,classical,hellenistic-republican,roman,roman-early-empire-late-antique,late-antique"
390205932,"archaic,classical,hellenistic-republican,roman,roman-early-empire-late-antique,late-antique"
390205932,"archaic,classical,hellenistic-republican,roman,roman-early-empire-late-antique,late-antique"
390205932,"archaic,classical,hellenistic-republican,roman,roman-early-empire-late-antique,late-antique"
390205932,"archaic,classical,hellenistic-republican,roman,roman-early-empire-late-antique,late-antique"
390205932,"archaic,classical,hellenistic-republican,roman,roman-early-empire-late-antique,late-antique"
390205932,"archaic,classical,hellenistic-republican,roman,roman-early-empire-late-antique,late-antique"
390205932,"archaic,classical,hellenistic-republican,roman,roman-early-empire-late-antique,late-antique"
390205932,"archaic,classical,hellenistic-republican,roman,roman-early-empire-late-antique,late-antique"
699256589,"archaic,classical,hellenistic-republican,roman,late-antique"
699256589,"archaic,classical,hellenistic-republican,roman,late-antique"
699256589,"archaic,classical,hellenistic-republican,roman,late-antique"
699256589,"archaic,classical,hellenistic-republican,roman,late-antique"
699256589,"archaic,classical,hellenistic-republican,roman,late-antique"
699256589,"archaic,classical,hellenistic-republican,roman,late-antique"
699256589,"archaic,classical,hellenistic-republican,roman,late-antique"
699256589,"archaic,classical,hellenistic-republican,roman,late-antique"
699256589,"archaic,classical,hellenistic-republican,roman,late-antique"
699256589,"archaic,classical,hellenistic-republican,roman,late-antique"
699256589,"archaic,classical,hellenistic-republican,roman,late-antique"
699256589,"archaic,classical,hellenistic-republican,roman,late-antique"
699256589,"archaic,classical,hellenistic-republican,roman,late-antique"
795348768,"classical,hellenistic-republican,roman"
795348768,"classical,hellenistic-republican,roman"
795348768,"classical,hellenistic-republican,roman"
271347289,roman
853958465,middle-kingdom-egypt
448145857,
448145857,
448145858,modern
891801761,"2nd-millenium-bce,middleminoan,modern"
384326689,"2nd-millenium-bce,modern"
707804475,"classical,hellenistic-republican,roman,late-antique,modern"
744180486,"hellenistic-republican,roman"
512491137,neo-assyrian-babylonian-middle-east
203037083,"classical,hellenistic-republican,roman,modern"
203037083,"classical,hellenistic-republican,roman,modern"
319931451,"late-antique,modern"
319931451,"late-antique,modern"
613478147,"new-kingdom-egypt,modern"
100544804,neo-assyrian-babylonian-middle-east
100544804,neo-assyrian-babylonian-middle-east
100544804,neo-assyrian-babylonian-middle-east
100544804,neo-assyrian-babylonian-middle-east
100544804,neo-assyrian-babylonian-middle-east
100544804,neo-assyrian-babylonian-middle-east
100544804,neo-assyrian-babylonian-middle-east
659771156,modern
659771156,modern
659771156,modern
659771158,"classical,hellenistic-republican,roman,modern"
634585138,roman-early-empire-late-antique
584523671,late-antique
127902827,"roman,late-antique"
260976011,"neolithic-eastern-med,early-dynastic-mesopotamia,old-babylonian-assyrian-mesopotamia,middle-bronze-age-anatolia"
165979068,roman
321331905,"ptolemaic-egypt,modern"
321331905,"ptolemaic-egypt,modern"
934752946,roman
426375172,roman
675780058,archaic
66028350,"classical,hellenistic-republican"
563265622,modern
149334673,"roman,late-antique"
149334673,"roman,late-antique"
149334673,"roman,late-antique"
770912717,"roman,modern"
770912717,"roman,modern"
770901484,"archaic,classical,hellenistic-republican,roman,late-antique"
770901484,"archaic,classical,hellenistic-republican,roman,late-antique"
770901484,"archaic,classical,hellenistic-republican,roman,late-antique"
770901484,"archaic,classical,hellenistic-republican,roman,late-antique"
770901484,"archaic,classical,hellenistic-republican,roman,late-antique"
770901484,"archaic,classical,hellenistic-republican,roman,late-antique"
770901484,"archaic,classical,hellenistic-republican,roman,late-antique"
770901484,"archaic,classical,hellenistic-republican,roman,late-antique"
670733374,"roman,modern"
670733374,"roman,modern"
670733375,hellenistic-roman-early-empire
670733375,hellenistic-roman-early-empire
670733375,hellenistic-roman-early-empire
702604147,hellenistic-roman-early-empire
702604147,hellenistic-roman-early-empire
702604147,hellenistic-roman-early-empire
702604147,hellenistic-roman-early-empire
702604147,hellenistic-roman-early-empire
702604147,hellenistic-roman-early-empire
912505596,"roman,modern"
912505596,"roman,modern"
964333742,hellenistic-roman-early-empire
964333742,hellenistic-roman-early-empire
188321148,"hellenistic-roman-early-empire,modern"
188321148,"hellenistic-roman-early-empire,modern"
188321148,"hellenistic-roman-early-empire,modern"
529700371,modern
529700371,modern
529700371,modern
529700371,modern
529700371,modern
529700371,modern
529700371,modern
529700371,modern
529700371,modern
529700371,modern
815733687,"4th-millenium-bce,modern"
191098849,modern
486020305,"archaic,classical,hellenistic-republican,modern"
242008148,"early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east"
242008148,"early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east"
242008148,"early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east"
242008148,"early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east"
694530902,"later-2nd-millennium-bc-mesopotamia,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east,achaemenid-middle-east,hellenistic-republican,nineteenth-ce,twentieth-ce,twenty-first-ce"
694530902,"later-2nd-millennium-bc-mesopotamia,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east,achaemenid-middle-east,hellenistic-republican,nineteenth-ce,twentieth-ce,twenty-first-ce"
694530902,"later-2nd-millennium-bc-mesopotamia,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east,achaemenid-middle-east,hellenistic-republican,nineteenth-ce,twentieth-ce,twenty-first-ce"
228182518,early-1st-millennium-mesopotamia
505948680,2nd-millenium-bce
528606605,"late-antique,mediaeval-byzantine,modern"
528606605,"late-antique,mediaeval-byzantine,modern"
528606605,"late-antique,mediaeval-byzantine,modern"
536839380,"old-kingdom-egypt,modern"
866038914,"old-kingdom-egypt,modern"
866038915,"classical,hellenistic-republican,roman"
612591680,neo-assyrian-babylonian-middle-east
612591680,neo-assyrian-babylonian-middle-east
612591681,neo-assyrian-babylonian-middle-east
612591681,neo-assyrian-babylonian-middle-east
612591682,neo-assyrian-babylonian-middle-east
612591682,neo-assyrian-babylonian-middle-east
784296679,neo-assyrian-babylonian-middle-east
784296679,neo-assyrian-babylonian-middle-east
177583004,neo-assyrian-babylonian-middle-east
177583004,neo-assyrian-babylonian-middle-east
833096530,neo-assyrian-babylonian-middle-east
373822946,neo-assyrian-babylonian-middle-east
373822947,neo-assyrian-babylonian-middle-east
905821112,"2nd-millenium-bce,neo-assyrian-babylonian-middle-east"
359761173,"akkadian-ur-iii-mesopotamia,2nd-millenium-bce,neo-assyrian-babylonian-middle-east"
885556763,neo-assyrian-babylonian-middle-east
168254096,"classical,hellenistic-republican,roman,modern"
168254096,"classical,hellenistic-republican,roman,modern"
598926917,2nd-millenium-bce
33309869,"neo-assyrian-babylonian-middle-east,achaemenid-middle-east,hellenistic-central-asia"
33309869,"neo-assyrian-babylonian-middle-east,achaemenid-middle-east,hellenistic-central-asia"
33309869,"neo-assyrian-babylonian-middle-east,achaemenid-middle-east,hellenistic-central-asia"
33309869,"neo-assyrian-babylonian-middle-east,achaemenid-middle-east,hellenistic-central-asia"
33309869,"neo-assyrian-babylonian-middle-east,achaemenid-middle-east,hellenistic-central-asia"
33309869,"neo-assyrian-babylonian-middle-east,achaemenid-middle-east,hellenistic-central-asia"
33309869,"neo-assyrian-babylonian-middle-east,achaemenid-middle-east,hellenistic-central-asia"
33309869,"neo-assyrian-babylonian-middle-east,achaemenid-middle-east,hellenistic-central-asia"
33309869,"neo-assyrian-babylonian-middle-east,achaemenid-middle-east,hellenistic-central-asia"
33309869,"neo-assyrian-babylonian-middle-east,achaemenid-middle-east,hellenistic-central-asia"
33309869,"neo-assyrian-babylonian-middle-east,achaemenid-middle-east,hellenistic-central-asia"
33309869,"neo-assyrian-babylonian-middle-east,achaemenid-middle-east,hellenistic-central-asia"
900050539,neo-assyrian-babylonian-middle-east
900050539,neo-assyrian-babylonian-middle-east
386794977,neo-assyrian-babylonian-middle-east
386794977,neo-assyrian-babylonian-middle-east
168064512,neo-assyrian-babylonian-middle-east
168064512,neo-assyrian-babylonian-middle-east
575589659,neo-assyrian-babylonian-middle-east
813485298,"3rd-millennium-bc,2nd-millenium-bce,neo-assyrian-babylonian-middle-east"
752688395,
486195822,"2nd-millenium-bce,neo-assyrian-babylonian-middle-east"
888447551,"classical,hellenistic-roman-early-empire,modern"
458808506,"archaic,classical,hellenistic-republican,roman,late-antique,modern"
458808506,"archaic,classical,hellenistic-republican,roman,late-antique,modern"
458808506,"archaic,classical,hellenistic-republican,roman,late-antique,modern"
458808506,"archaic,classical,hellenistic-republican,roman,late-antique,modern"
819897603,"roman,modern"
14626469,hellenistic-republican
14626469,hellenistic-republican
989451242,hellenistic-republican
741137357,hellenistic-republican
923431995,"roman-early-empire-late-antique,modern"
923431995,"roman-early-empire-late-antique,modern"
957117765,2nd-millenium-bce
795615129,roman
264634401,roman
264634401,roman
182931390,"roman,modern"
