source,target
422936,423025
422936,622606468
422941,423061
422941,426584
422941,856514595
422942,759079303
422944,432830
422944,438705
422944,432852
422944,422833
422944,433187
422944,432664
422944,432853
422944,423105
422948,422995
422948,423080
422948,423012
422949,422826
422949,422826
422952,74935822
422952,422958
422958,438658
422958,438867
422958,438869
422958,438815
422958,438850
422958,422910
422958,438673
422958,438750
422958,438789
422958,422857
422958,422922
422958,422986
422958,438703
422958,208591878
422958,438704
422958,438803
422958,438677
422958,432901
422958,423075
422958,422952
422958,438671
422958,438853
422958,432900
422958,438696
422958,438813
422958,438723
422958,438657
422958,438770
422958,438836
422958,438795
422958,438829
422958,438698
422958,438779
422958,438781
422958,438796
422958,438851
422958,438826
422958,438885
422958,1356
422958,423080
422959,422958
422960,183817905
422960,424313
422960,423104
422960,422988
422960,988280578
422963,174900201
422964,447759107
422968,922890940
422971,356966898
422973,423025
422978,423025
422983,423025
422984,426622
422984,422917
422984,143028853
422984,425825
422986,699256589
422986,422958
422987,423114
422987,76301894
422987,477172416
422987,149706992
422987,674237647
422987,24162247
422987,426633
422987,423067
422987,432901
422988,1356
422988,1356
422991,423117
422992,422940
422994,422932
422994,132860152
422995,425823
422995,423031
422995,489630692
422995,422998
422995,328100889
422995,422948
422995,616093383
422995,443253553
422995,101249988
422995,835948519
422995,1356
422995,423080
422995,390205932
422998,422995
423004,835948519
423005,433034
423008,423080
423008,423025
423010,422834
423010,272213281
423010,423025
423012,354239692
423012,927235843
423012,425822
423012,231839930
423012,303999556
423012,423080
423012,1356
423013,7963799
423013,69910488
423013,426617
423013,622606468
423014,423025
423016,423025
423016,18271457
423019,356966898
423019,423025
423020,423081
423024,447759107
423025,11924822
423025,752122699
423025,310265136
423025,345477552
423025,251288970
423025,285857974
423025,874299107
423025,871801169
423025,821658053
423025,268637493
423025,490093260
423025,865664297
423025,767766096
423025,537585744
423025,423019
423025,557821256
423025,755385623
423025,423010
423025,914715153
423025,422724245
423025,152699900
423025,418356677
423025,582254847
423025,711765706
423025,554777911
423025,612452942
423025,347468514
423025,68481414
423025,423016
423025,717263631
423025,390937014
423025,777690772
423025,562679826
423025,128044615
423025,445545537
423025,286808786
423025,134485260
423025,67911853
423025,697163696
423025,540898685
423025,182931391
423025,66019947
423025,100447491
423025,419380619
423025,432336962
423025,732617291
423025,458593872
423025,581361483
423025,233061795
423025,355242955
423025,432833118
423025,177623366
423025,769742546
423025,376191071
423025,805897375
423025,165546433
423025,277030428
423025,910605204
423025,979483544
423025,323041298
423025,27164982
423025,661181629
423025,400889194
423025,999196280
423025,499652704
423025,531536067
423025,499652703
423025,870073463
423025,723135883
423025,756231346
423025,375710890
423025,45016678
423025,674507252
423025,175815320
423025,971691208
423025,55607045
423025,484501230
423025,670733375
423025,711164402
423025,207236501
423025,423069
423025,236701133
423025,434423626
423025,327838685
423025,125119394
423025,157710058
423025,749375794
423025,356557089
423025,423052
423025,422860
423025,422863
423025,721060792
423025,260329424
423025,964333742
423025,422891
423025,422894
423025,236970356
423025,578501279
423025,393959243
423025,987039111
423025,508645486
423025,422925
423025,422934
423025,422936
423025,838349787
423025,899108647
423025,606859979
423025,635776701
423025,161909278
423025,54214303
423025,422973
423025,422978
423025,422983
423025,29110684
423025,422889
423025,322942899
423025,700767827
423025,103808101
423025,345477553
423025,423008
423025,334776903
423025,334776904
423025,554777910
423025,958548506
423025,883684762
423025,423014
423025,440482653
423025,865014139
423025,557607129
423025,503777175
423025,576179783
423025,211668069
423025,580975875
423025,239510733
423025,360312699
423025,823121346
423025,966985945
423025,423089
423025,72845305
423025,956605009
423025,395487201
423025,494660670
423025,423029
423025,593462325
423025,423042
423025,423046
423025,817164756
423025,423051
423025,229277207
423025,54214302
423025,423056
423025,423058
423025,666067877
423025,420615524
423025,423065
423025,177271381
423025,250091860
423025,423132
423025,423133
423025,423557
423025,625199888
423025,423558
423025,423559
423025,423560
423025,423561
423025,423562
423025,423563
423025,423565
423025,423566
423025,423567
423025,423568
423025,423048
423025,425068
423025,277569430
423025,948173334
423025,426588
423025,715215852
423025,426597
423025,55302071
423025,305841487
423025,47606496
423025,256068848
423025,281368358
423025,360312698
423025,356557088
423025,866548110
423025,528606605
423025,889101791
423025,22073979
423025,986788581
423025,319931451
423025,520255117
423025,740034026
423025,76960231
423025,159953179
423025,166405461
423025,825969667
423025,103123065
423025,236573248
423025,195092807
423025,226302607
423025,867414858
423025,326532998
423025,529700371
423025,967215409
423025,529700371
423025,367835399
423025,426586
423025,825912337
423025,707467453
423025,954023893
423025,873367356
423025,158081395
423025,919243561
423025,673471798
423025,335461216
423025,832482572
423025,894727084
423025,626333929
423025,114815757
423025,300044063
423025,649091261
423025,837078212
423025,111763397
423025,695491849
423025,410440793
423025,814891878
423025,558953506
423025,459049147
423025,571649387
423025,423053
423025,451696383
423025,300583267
423025,458808506
423025,267702570
423025,505226457
423025,741137357
423025,267702571
423025,445192365
423025,978725164
423025,771725842
423025,872350435
423025,430827518
423025,402082165
423025,182931392
423025,535299163
423025,943743265
423025,207271756
423025,502866838
423025,207271757
423025,463398873
423025,640011069
423025,934591703
423025,541950317
423025,303999556
423025,502042016
423025,93042695
423025,741499023
423025,699256589
423025,390205932
423025,587835546
423025,272213281
423025,272213280
423025,231839930
423025,356966898
423025,737328394
423025,174900201
423025,447759107
423025,18271457
423025,856514595
423025,622606468
423025,423080
423025,839719167
423025,188535571
423025,74935822
423025,136661131
423025,988280578
423025,607225751
423026,272213280
423029,422834
423029,423025
423031,423080
423031,422995
423031,231839930
423035,699256589
423035,699256589
423036,699256589
423038,356966898
423038,423025
423042,423025
423042,18271457
423046,423025
423047,423068
423048,281289039
423048,987039111
423048,423025
423049,737328394
423051,423025
423051,423025
423052,390205932
423052,423025
423053,423025
423055,423078
423056,423025
423058,423025
423058,856514595
423060,297163719
423060,297163721
423061,856514595
423061,422941
423064,156802663
423064,390922209
423064,356966898
423065,423025
423065,356966898
423068,426636
423068,423047
423068,433208
423069,93042695
423069,423025
423070,18271457
423071,272213281
423072,866779647
423072,14626469
423072,323580407
423073,183817908
423073,183817915
423073,422834
423075,587835546
423075,422958
423076,737328394
423076,136661131
423077,356966898
423077,422956
423078,188535571
423078,188535571
423080,423025
423080,100447491
423080,422912
423080,919243561
423080,370793043
423080,413220
423080,490093260
423080,422834
423080,413243
423080,423031
423080,425068
423080,68481414
423080,486975583
423080,286808786
423080,422923
423080,413047
423080,413339
423080,413340
423080,422958
423080,413089
423080,438670
423080,771725842
423080,413088
423080,307322303
423080,413091
423080,422995
423080,423008
423080,334776903
423080,207271756
423080,423012
423080,422948
423080,211668069
423080,1356
423080,423031
423081,512410974
423081,88165959
423081,426606
423081,426608
423081,423127
423081,124758312
423081,422879
423081,248553771
423081,766267488
423081,438721
423081,766267487
423081,474016230
423081,423020
423081,272213281
423081,422834
423081,770901484
423083,356966898
423085,447759107
423085,447759107
423087,622606468
423089,423025
423089,587835546
423092,856514595
423093,622606468
423094,422852
423104,422960
423105,432852
423105,422944
423105,432910
423106,356966898
423108,74935822
423108,93042695
423114,422987
423115,770901484
423116,486020305
423116,234635789
423116,980216943
423116,735955220
423116,322576916
423116,607885596
423116,607885597
423116,240096674
423116,413122
423116,690508612
423116,222169303
423117,433208
807514119,720198157
807514119,649966334
807514119,558659669
807514119,579885
649966334,579885
649966334,807514119
649966335,579885
642665249,79532
219478548,462503
715252914,442596
59677979,432721
979775194,433032
979775194,984330151
730120528,599714
730120528,837
458819047,39379
642990135,599616
578501279,423025
578501279,463398874
578501279,839719167
369692199,423127
735295266,599905
735295266,550823
735295266,599813
735295266,599754
735295266,550496
735295266,599925
735295266,550535
735295266,599577
735295266,550651
735295266,550913
735295266,599799
